,Pos_Change_Signal,acf_value,acf_pval,df_pval,Y_5,Y_10,Y_20
2018-02-09 04:12:00,1,-0.026896237,0.122901634,0.009449626,0.001081055,0.004675287,0.316810095
2018-02-09 04:13:00,1,-0.117800482,0.20536508,0.003425412,0.004975094,0.005225528,0.271718316
2018-02-09 04:14:00,1,-0.141168683,0.356510527,0.000411582,0.005560509,0.006654547,0.218450295
2018-02-09 04:19:00,1,-0.151210662,0.220765313,0.002786922,0.001087989,-0.000647057,-0.140741447
2018-02-09 04:21:00,1,-0.190132223,0.173143996,0.000584334,6.96505E-05,-0.003737463,0.081159658
2018-02-09 04:26:00,1,-0.20071944,0.596380006,7.64131E-06,-0.003806849,-0.003027279,-0.171289991
2018-02-09 04:30:00,1,-0.067691487,0.977383699,9.73389E-06,-0.00047429,0.003794316,0.269636652
2018-02-09 04:33:00,1,-0.070044551,0.832877118,1.01258E-07,0.000468808,0.00581431,0.114178993
2018-02-09 04:35:00,1,-0.099702429,0.91481912,6.1353E-07,0.004270631,0.004523098,0.243471622
2018-02-09 04:37:00,1,-0.086280369,0.895941307,5.79464E-07,0.003679444,0.006683817,-0.011111314
2018-02-09 04:41:00,1,-0.007949093,0.92321046,6.39066E-07,-0.000620278,0.001077166,0.238135293
2018-02-09 04:44:00,1,-0.02123007,0.971736407,1.77319E-06,-0.001535676,-0.000241839,0.593717031
2018-02-09 04:47:00,1,-0.125048774,0.823077767,1.18318E-06,-0.000564866,5.73928E-05,0.337554221
2018-02-09 04:48:00,1,-0.17886084,0.62591212,4.00888E-08,0.000789352,0.001140175,0.450471948
2018-02-09 04:50:00,1,-0.252750696,0.390646589,1.79723E-05,-0.001687277,0.001581513,-0.152437497
2018-02-09 04:53:00,1,-0.259968549,0.165719491,3.37576E-06,0.000350546,0.005439513,0.190648873
2018-02-09 04:56:00,1,-0.253501145,0.094460585,5.87003E-08,0.003656633,0.005196465,-0.178691886
2018-02-09 04:57:00,1,-0.266572355,0.100545577,3.52996E-07,0.004790513,0.001896874,0.629861873
2018-02-09 04:58:00,1,-0.336051671,0.022174666,1.78552E-07,0.005087183,0.002054207,0.451236753
2018-02-09 05:03:00,1,-0.327082941,0.077137992,1.31038E-06,-0.003017625,-0.009251244,0.077207916
2018-02-09 05:06:00,1,-0.349091074,0.071408106,9.74646E-07,-0.008825354,-0.009762693,0.202763737
2018-02-09 05:08:00,1,-0.279719883,0.189379545,6.18734E-05,-0.006252487,-0.006403222,0.466349922
2018-02-09 05:09:00,1,-0.251420429,0.233273134,6.85547E-06,-0.005852722,-0.004391051,-0.180981373
2018-02-09 05:10:00,1,-0.151373489,0.238840375,2.8708E-07,-0.002480668,-0.000230317,-0.173716428
2018-02-09 05:39:00,1,0.162688166,0.064972634,0.015660757,-0.002578112,-0.002391161,0.004709955
2018-02-09 05:40:00,1,0.306470682,0.023777134,0.007793044,-0.001235637,0.00053479,0.360844468
2018-02-09 05:42:00,1,0.216344605,0.252435704,0.002010346,-0.001498194,-0.000465248,0.171879719
2018-02-09 05:44:00,1,0.182548237,0.379429939,0.000552866,0.000187434,-0.001832017,0.060513993
2018-02-09 05:50:00,1,0.252666034,0.236424421,0.000638003,-0.002904925,-0.006459227,0.579958397
2018-02-09 05:52:00,1,0.261987409,0.274792652,0.000552773,-0.004580919,-0.005550768,0.205059704
2018-02-09 05:53:00,1,0.201360722,0.392625567,0.000473835,-0.00206389,-0.003719238,0.195966639
2018-02-09 05:55:00,1,0.214388277,0.284025881,0.001428169,-0.003564657,-0.002377448,0.469474781
2018-02-09 06:21:00,1,0.168511364,0.040676823,0.022287981,-0.006099,-0.007855225,0.292677318
2018-02-09 06:22:00,1,0.274458533,0.004483185,0.051567065,-0.008499641,-0.009135994,0.437619503
2018-02-09 06:24:00,1,0.041281568,0.267116096,0.149851117,-0.006027392,-0.004190932,0.5026242
2018-02-09 06:25:00,1,-0.021392001,0.637147392,0.001252693,-0.002540944,-0.004980005,0.429235902
2018-02-09 06:26:00,1,0.093368896,0.737101353,0.000186675,-0.001767002,-0.002316936,0.2284872
2018-02-09 06:27:00,1,0.08233906,0.553096399,0.001614858,-0.000641808,0.002365348,0.230583804
2018-02-09 06:30:00,1,0.171194677,0.274528156,0.002145561,-0.002445275,0.001711391,0.055107406
2018-02-09 06:31:00,1,0.153947886,0.328792693,0.003100258,-0.000550908,0.005512088,-0.181164372
2018-02-09 06:34:00,1,0.101412841,0.491000521,0.001354698,0.000234645,0.004229627,0.055301023
2018-02-09 06:37:00,1,0.073054222,0.707326075,0.000403061,0.005894908,0.004545061,0.18799976
2018-02-09 06:42:00,1,0.00454714,0.686262608,0.001193479,-0.001341936,-0.002501337,0.063890192
2018-02-09 06:43:00,1,0.017307156,0.589403905,0.001192608,-0.001380708,-0.00322464,0.132060811
2018-02-09 06:45:00,1,-0.031996968,0.620412796,0.002007923,-0.001911708,-0.004550404,0.121296252
2018-02-09 06:47:00,1,-0.016009125,0.736893535,0.000557459,-0.001160959,-0.004748932,0.167063808
2018-02-09 06:48:00,1,-0.023418989,0.740428978,0.000435114,-0.001846482,-0.004111938,0.34071926
2018-02-09 06:49:00,1,-0.052298916,0.826662151,3.60453E-05,-0.00288962,-0.003446702,-0.076519521
2018-02-09 06:50:00,1,-0.17502582,0.758421386,9.91294E-06,-0.00264375,-0.001244061,0.089872518
2018-02-09 06:52:00,1,-0.051984994,0.972480327,5.77975E-06,-0.003592143,-0.00153105,0.391318937
2018-02-09 06:53:00,1,-0.060335679,0.970755546,7.26043E-08,-0.002269647,-0.001013396,0.349195879
2018-02-09 06:54:00,1,-0.183051128,0.682223837,4.0551E-05,-0.000558697,-9.30962E-05,0.105141611
2018-02-09 06:56:00,1,-0.213331794,0.521516081,0.000132075,0.000624401,-0.001324226,0.233429914
2018-02-09 08:42:00,1,-0.040531837,0.984221935,2.20058E-06,-0.001308846,-0.00099064,-0.176267869
2018-02-09 08:43:00,1,-0.066016721,0.979026618,3.04552E-06,-0.001993401,-0.000687525,-0.028458597
2018-02-09 08:45:00,1,-0.146282771,0.85451675,1.32524E-05,-0.001402011,-0.000162117,-0.31550648
2018-02-09 08:46:00,1,-0.131176559,0.728014597,3.72471E-05,0.00034252,0.000718211,0.302779078
2018-02-09 08:47:00,1,-0.212601937,0.46636715,8.09671E-05,0.000318623,-3.91966E-05,0.070090958
2018-02-09 08:48:00,1,-0.198950921,0.480481749,2.19542E-06,0.001308485,0.000207572,0.010784712
2018-02-09 08:51:00,1,-0.173784413,0.467080193,0.000550639,0.000375562,-0.0012914,0.314347144
2018-02-09 08:56:00,1,-0.045141361,0.767676788,5.86841E-05,-0.001666336,0.003632914,0.046038923
2018-02-09 08:57:00,1,0.044959985,0.263618856,0.002630326,0.001064241,0.00574457,0.026846629
2018-02-09 08:59:00,1,-0.024827522,0.333601139,0.003768873,0.000396616,0.007751379,-0.02980028
2018-02-09 09:00:00,1,-0.099126995,0.320684512,0.003498037,0.000997785,0.009248656,0.150596489
2018-02-09 09:10:00,1,0.222214788,0.507806224,0.000274294,0.001328274,0.005417334,-0.243538809
2018-02-09 09:12:00,1,0.221764379,0.47858853,0.000252234,0.002848087,0.003508772,-0.005996756
2018-02-09 09:14:00,1,0.253652007,0.458102343,0.000119298,0.004314805,0.000496485,-0.12692843
2018-02-09 09:19:00,1,0.251420335,0.522475433,4.65829E-06,-0.003801916,-0.005166773,0.016181326
2018-02-09 09:20:00,1,0.274301362,0.452626018,0.092120665,-0.005382221,-0.004709813,0.155237224
2018-02-09 09:21:00,1,0.257934024,0.489321434,0.069720888,-0.00417255,-0.003648003,-0.059964208
2018-02-09 09:22:00,1,0.231019692,0.585001466,1.06313E-05,-0.004525585,-0.000990528,0.143555342
2018-02-09 09:23:00,1,0.250363805,0.481868324,3.48734E-05,-0.003301221,-0.000246183,0.04405187
2018-02-09 09:24:00,1,0.266356594,0.43745132,0.121117963,-0.001370066,0.003049597,0.283990986
2018-02-09 09:26:00,1,0.301546838,0.189287422,0.517343515,0.000526745,0.005957872,-0.139352312
2018-02-09 09:28:00,1,0.359608793,0.132918082,0.210379558,0.003065157,0.00543991,-0.13223325
2018-02-09 09:36:00,1,0.354657478,0.081052714,0.095994729,0.012229756,0.015368549,0.028317181
2018-02-09 09:37:00,1,0.440005011,0.033756194,0.288114529,0.010543942,0.014692816,-0.165490264
2018-02-09 09:41:00,1,0.044429759,0.481897549,0.003709332,0.00310087,-0.00033037,0.155008446
2018-02-09 09:45:00,1,-0.155500229,0.454933834,0.006881275,-0.003274897,-0.007735381,0.189075154
2018-02-09 09:46:00,1,-0.152475953,0.432647616,0.000946202,-0.003420633,-0.006404116,0.297115869
2018-02-09 09:48:00,1,-0.255883405,0.187819886,0.000432229,-0.004835116,-0.00620283,-0.112298342
2018-02-09 09:50:00,1,-0.223072014,0.245114997,0.000623328,-0.00447514,-0.00603488,0.110184661
2018-02-09 09:51:00,1,-0.233922893,0.234240079,0.000430374,-0.002993723,-0.000166643,0.060666871
2018-02-09 09:52:00,1,-0.199078902,0.350246577,0.001327752,-0.001455382,0.004319294,-0.253860277
2018-02-09 09:53:00,1,-0.217522338,0.252693819,0.000656206,-0.001374359,0.00589304,0.148717949
2018-02-09 09:55:00,1,-0.154609412,0.423577464,0.001469817,-0.001566751,0.002369162,-0.134333516
2018-02-09 09:56:00,1,-0.20037564,0.419005429,0.000717135,0.00283557,0.002788769,-0.350194191
2018-02-09 09:57:00,1,-0.162734354,0.592827733,0.000262391,0.005783093,0.001428178,-0.201158965
2018-02-09 10:04:00,1,-0.158269668,0.489059233,0.000495161,-0.005780902,-0.008835898,-0.020304509
2018-02-09 10:05:00,1,-0.165083157,0.470812224,0.000512385,-0.005811032,-0.005875307,0.264461844
2018-02-09 10:06:00,1,-0.16004888,0.442423331,0.0010494,-0.006725618,-0.004921398,-0.144969238
2018-02-09 10:07:00,1,-0.153687428,0.323140391,0.0007966,-0.00472366,-0.003027987,-0.365118411
2018-02-09 10:49:00,1,0.188232589,0.552772089,0.000198107,-0.006767196,-0.00691699,0.302920115
2018-02-09 10:50:00,1,0.186809949,0.609682744,0.000749063,-0.010088487,-0.006613042,0.30321868
2018-02-09 10:51:00,1,0.157036935,0.701976113,0.000135997,-0.007184307,-0.004886586,0.451006637
2018-02-09 10:52:00,1,0.054843859,0.889945879,0.000202451,-0.001127391,-0.00076147,0.562836411
2018-02-09 10:53:00,1,0.069430267,0.515845073,0.012667285,-0.001807309,5.0203E-05,0.307641196
2018-02-09 10:54:00,1,0.058628427,0.365142093,0.001972696,-0.000150815,0.001374962,0.39578072
2018-02-09 11:13:00,1,-0.119952296,0.365279882,0.000506294,0.00170306,0.002896264,-0.054771958
2018-02-09 11:16:00,1,-0.173111367,0.408432567,0.000198263,0.000179505,0.004620039,-0.091294317
2018-02-09 11:18:00,1,-0.183312805,0.430182799,0.000174966,0.001191174,0.004368071,-0.083440452
2018-02-09 11:19:00,1,-0.154039225,0.507687647,7.33481E-05,0.002982052,0.004880792,0.079779452
2018-02-09 11:28:00,1,0.059476658,0.74337416,9.41396E-10,4.393E-05,-0.001001605,0.587338777
2018-02-09 11:29:00,1,0.002642735,0.619289038,1.17312E-08,0.000140615,-0.000351538,0.218665503
2018-02-09 11:30:00,1,0.013760633,0.714213087,2.80359E-08,-0.000296153,0.000304712,0.698834909
2018-02-09 11:33:00,1,0.096485469,0.843815831,4.80233E-07,-0.001045489,-0.001897694,0.67161102
2018-02-09 11:34:00,1,0.053385637,0.921700559,6.40916E-07,-0.000492084,-0.001871677,0.366119418
2018-02-09 11:35:00,1,0.034238304,0.85459638,9.83288E-08,0.000601043,-0.000700728,0.456575577
2018-02-09 11:37:00,1,0.058996397,0.945384019,9.11705E-07,-0.000902554,-0.003082748,0.128777978
2018-02-09 11:41:00,1,0.127249222,0.787026589,3.16241E-07,-0.00281265,-0.003662457,-0.138590176
2018-02-09 11:42:00,1,0.091115344,0.835723312,5.16899E-07,-0.002182164,-0.003249781,0.46416148
2018-02-09 11:43:00,1,0.086083853,0.911861437,2.37302E-06,-0.001851423,-0.002502795,0.051584565
2018-02-09 11:45:00,1,0.148771856,0.852618638,1.05852E-05,-0.00132017,-0.001910015,0.052708912
2018-02-09 12:13:00,1,0.152861446,0.221017849,2.00736E-10,0.002038909,0.004468254,0.707500976
2018-02-09 12:17:00,1,0.156537666,0.22182722,9.78075E-11,0.001279101,0.005992126,0.529206856
2018-02-09 12:20:00,1,0.059567264,0.53851809,7.12425E-11,0.003798826,0.006411249,0.358226357
2018-02-09 12:21:00,1,0.110136936,0.817714031,1.58836E-06,0.005041943,0.010069272,0.487154006
2018-02-09 12:26:00,1,0.131898102,0.772261768,1.85331E-05,0.005002108,0.01295011,0.279609138
2018-02-09 12:36:00,1,0.138209828,0.825986079,3.49568E-05,-0.000226696,0.003913319,-0.075530746
2018-02-09 12:37:00,1,0.142590549,0.818463469,1.05635E-06,0.005781832,0.011061398,0.184654909
2018-02-09 12:48:00,1,-0.230271094,0.493091919,5.40137E-05,-0.008042368,-0.007657771,0.44266928
2018-02-09 12:49:00,1,-0.212601232,0.532708096,7.34422E-05,-0.003691684,-0.004301241,0.57511862
2018-02-09 12:50:00,1,-0.204221443,0.632924146,0.000287994,-0.001881594,-0.001792813,0.26012395
2018-02-09 12:51:00,1,-0.208000641,0.551891049,7.59368E-05,0.001604491,0.001308852,0.155004205
2018-02-09 12:53:00,1,-0.02907942,0.828469936,0.000372222,0.000387716,0.005284426,0.146490596
2018-02-09 12:56:00,1,-0.003224348,0.849144242,0.000242002,-0.000295166,0.006169832,0.517669849
2018-02-09 12:57:00,1,-0.009008849,0.824850103,0.000274552,0.001123736,0.006383431,0.443509533
2018-02-09 12:58:00,1,-0.004473862,0.830951281,0.000287858,0.004894812,0.010174318,0.222985232
2018-02-09 13:06:00,1,0.042227756,0.735578277,0.000370383,-0.003551604,0.001668997,-0.071513405
2018-02-09 13:08:00,1,0.166056062,0.4048594,0.001083674,-0.004439114,-0.00159433,-0.021234995
2018-02-09 13:09:00,1,0.191120958,0.363260849,0.001558324,0.000797927,-0.003360438,-0.195118267
2018-02-09 13:10:00,1,0.153583963,0.739758484,0.000613385,0.002424505,-0.003066286,0.096446816
2018-02-09 13:12:00,1,0.202299776,0.519274772,0.000509945,0.002568273,-0.005601689,0.013611848
2018-02-09 13:16:00,1,0.186786322,0.437794584,5.07718E-05,-0.008689347,-0.009224015,-0.079884559
2018-02-09 13:17:00,1,0.182573509,0.54808023,3.17479E-05,-0.008149034,-0.008240116,0.085019782
2018-02-09 13:18:00,1,0.262593611,0.334648366,0.071298337,-0.007355306,-0.008676073,0.436903484
2018-02-09 13:19:00,1,0.303388636,0.227249565,0.053131539,-0.002768131,-0.005504919,0.277739794
2018-02-09 13:20:00,1,0.231683007,0.263648413,0.23492191,-0.001799652,-0.004246034,0.340154272
2018-02-09 13:21:00,1,0.220148665,0.296243676,5.62352E-05,-0.000539354,-0.000565054,0.058975043
2018-02-09 13:58:00,1,0.080610128,0.561088757,8.2569E-05,0.006119641,0.006370068,0.112243312
2018-02-09 14:05:00,1,0.190695613,0.107940168,0.002587314,-0.00375449,-0.002447797,0.125240141
2018-02-09 14:06:00,1,0.189140771,0.088721092,0.005177897,-0.002091465,-0.001886028,0.062567052
2018-02-09 14:08:00,1,0.050777231,0.381992234,0.007149314,0.000477663,0.001962136,0.308853352
2018-02-09 14:09:00,1,0.02852237,0.472990901,0.000643906,0.000912746,0.00415159,0.06439291
2018-02-09 14:12:00,1,-0.034215251,0.791619454,0.000128562,2.58304E-05,0.004220416,0.090363722
2018-02-09 14:14:00,1,-0.092409751,0.581209689,0.000102181,0.003235891,0.003404666,0.089721967
2018-02-09 14:21:00,1,-0.153802438,0.541598631,0.000522039,-0.000477946,-0.003035527,-0.490190723
2018-02-09 14:22:00,1,-0.117988472,0.614172821,0.000289621,-0.001798254,-0.004120051,-0.51629241
2018-02-09 14:23:00,1,-0.002965403,0.829126242,0.000279435,-0.001027699,-0.003680521,-0.437532201
2018-02-09 14:25:00,1,-0.080281769,0.498806743,0.002551696,-0.003116116,-0.005862282,0.328404463
2018-02-09 14:26:00,1,-0.100816372,0.612248086,0.000503556,-0.002558804,-0.005174534,0.005305463
2018-02-09 14:28:00,1,-0.076300481,0.587368433,0.001868626,-0.00265555,-0.003926508,-0.371986661
2018-02-09 14:29:00,1,-0.02711186,0.597822411,0.000591515,-0.001367099,-0.001652506,-0.292190983
2018-02-09 14:31:00,1,0.017198037,0.660526149,0.000119021,-0.00262244,-0.002822191,-0.4646684
2018-02-09 15:05:00,1,-0.072171749,0.858845763,5.93882E-05,-0.000324483,-0.002979305,0.229189704
2018-02-09 15:09:00,1,-0.067290522,0.771192907,0.000317545,-0.003776772,-0.003529348,0.332108537
2018-02-09 15:11:00,1,-0.066671569,0.733359235,0.000611441,-0.002011448,-0.006614849,0.289375455
2018-02-09 15:12:00,1,-0.066120689,0.754729236,0.000378788,-0.001130891,-0.004095863,0.159829785
2018-02-09 15:16:00,1,0.048055766,0.781930661,0.000257653,-0.004612679,-0.003041784,-0.135643037
2018-02-09 15:18:00,1,0.053322938,0.843690022,0.000202228,-0.002671791,-0.007250995,-0.032835685
2018-02-09 15:19:00,1,0.034434168,0.85433654,0.000218166,-0.001755341,-0.006238905,0.1359031
2018-02-09 15:20:00,1,0.05743583,0.845475016,0.000320381,-0.000197473,-0.004859604,0.287122766
2018-02-09 16:30:00,-1,0.152833473,0.081194403,0.015334145,0.002880943,-0.001451983,0.536830044
2018-02-09 16:31:00,-1,0.074947959,0.137172707,0.002816262,0.001804949,-0.002681137,-0.183392135
2018-02-09 16:34:00,-1,-0.051899793,0.460775337,7.25432E-06,-0.002603238,-0.001979482,0.722353572
2018-02-09 16:41:00,-1,-0.159321984,0.372593525,0.000146672,0.001279746,0.010809022,-0.988286077
2018-02-09 16:42:00,-1,-0.14309381,0.432995911,0.000115209,0.00193846,0.009063808,-0.939185554
2018-02-09 16:43:00,-1,-0.155185343,0.443353848,0.000193365,0.003109228,0.007591609,-0.932207344
2018-02-09 16:46:00,-1,-0.153288798,0.463848392,6.45075E-05,0.009517097,0.009692464,-0.932146085
2018-02-09 16:47:00,-1,-0.133337479,0.462594066,0.000117704,0.007111562,0.007975208,-0.992996525
2018-02-09 16:48:00,-1,-0.134018631,0.67850018,0.000109866,0.004468487,0.004506473,-0.939408769
2018-02-09 16:49:00,-1,-0.116998406,0.63466158,0.000277357,0.001633918,0.002805771,-0.995347945
2018-02-11 13:08:00,-1,-0.122854239,0.881538267,4.02884E-05,0.000420881,0.004803781,-0.968500594
2018-02-11 13:09:00,-1,0.036455499,0.997068293,0.794932244,-0.00134757,0.005114832,-0.958815829
2018-02-11 13:18:00,-1,-0.11055205,0.930753759,6.45535E-06,-0.00659271,0.000639206,-0.951767126
2018-02-11 13:37:00,-1,-0.10456627,0.933749077,4.46921E-06,0.007249851,0.014554327,-0.946589626
2018-02-11 13:38:00,-1,-0.105597444,0.932273527,4.49584E-06,0.007279911,0.017658108,-0.985434109
2018-02-11 13:42:00,-1,-0.105706626,0.93107931,4.58673E-06,0.000557647,0.010941941,-0.944536716
2018-02-11 13:43:00,-1,-0.100142129,0.941537967,7.82272E-06,0.00568788,0.013630584,-0.942125269
2018-02-11 13:47:00,-1,-0.099296795,0.943929026,5.90803E-06,0.0071344,0.013018231,-0.990358919
2018-02-11 13:48:00,-1,-0.093430379,0.952278992,5.78521E-06,0.0072519,0.014615276,-0.930102165
2018-02-11 13:52:00,-1,-0.095109622,0.950883252,5.69829E-06,0.010303191,0.014499663,-0.928901957
2018-02-11 13:53:00,-1,-0.094871716,0.951187303,5.6461E-06,0.010378507,0.012324665,-0.927696905
2018-02-11 13:58:00,-1,-0.094529808,0.95104693,5.71707E-06,0.007897782,0.007154582,-0.935259165
2018-02-11 14:03:00,-1,-0.090007991,0.958643814,7.78245E-06,0.005842151,0.0046008,-0.992820412
2018-02-11 14:08:00,-1,-0.08798657,0.962716523,7.54013E-06,0.007310361,0.004543431,-0.928212491
2018-02-11 14:13:00,-1,-0.090245247,0.958991099,6.88012E-06,0.004153675,-0.001819082,-0.949903983
2018-02-11 14:14:00,-1,-0.086294876,0.965398777,7.19793E-06,0.001926168,-0.002009774,-0.985687919
2018-02-11 14:19:00,-1,-0.084414944,0.967573525,6.50684E-06,-0.001234141,-0.006189025,-0.971448449
2018-02-11 15:08:00,-1,0.233675777,0.59740083,2.11047E-06,0.005002766,0.0010458,-0.987908431
2018-02-11 15:09:00,-1,0.155445681,0.586816169,3.58091E-05,0.005002766,9.96345E-05,-0.941960467
2018-02-11 15:13:00,-1,0.155895867,0.417674637,7.30329E-06,0.003105027,-0.000746023,-0.987918655
2018-02-11 15:18:00,-1,0.169960406,0.405992856,7.74879E-06,0.002693529,-6.03903E-06,-0.927531628
2018-02-11 15:19:00,-1,0.170053838,0.412491817,1.82138E-07,-8.15269E-05,-3.01952E-06,-0.942025303
2018-02-11 15:23:00,-1,0.196823972,0.21264415,7.79737E-06,-0.003937269,-0.001976154,-0.987968621
2018-02-11 15:33:00,-1,0.155867842,0.290163066,8.21881E-06,7.85138E-05,-0.000788158,-0.939604766
2018-02-11 15:38:00,-1,0.18303481,0.433599891,4.4513E-07,0.005839767,0.000946192,-0.928666847
2018-02-11 15:39:00,-1,0.142260516,0.505961466,5.35292E-07,0.002971207,0.000946192,-0.946802395
2018-02-11 15:43:00,-1,0.14170398,0.529427533,7.21704E-08,0.001962697,0.004399461,-0.983090611
2018-02-11 15:44:00,-1,0.056041237,0.591662255,2.16205E-07,-0.000866604,0.005984819,-0.949271987
2018-02-11 15:48:00,-1,0.056193662,0.602602894,3.47833E-08,-0.002766669,0.004077793,-0.980711676
2018-02-11 15:58:00,-1,0.044407609,0.622631873,1.88458E-06,-0.002019016,0.006265351,-0.983123632
2018-02-11 16:04:00,-1,0.073652613,0.658874434,1.86324E-07,0.006863451,0.008767292,-0.931094709
2018-02-11 16:08:00,-1,0.073445782,0.635809865,9.15918E-08,0.007987076,0.009249324,-0.96617898
2018-02-11 16:09:00,-1,0.046840928,0.67337009,1.27253E-07,0.008301128,0.011381257,-0.968594767
2018-02-11 16:13:00,-1,0.047102037,0.716117184,7.05614E-08,0.00474708,0.007118816,-0.983164677
2018-02-11 16:18:00,-1,0.056717478,0.75364289,2.98114E-06,0.001902869,0.004811382,-0.949573778
2018-02-11 17:48:00,-1,0.216055049,0.189095361,5.981E-05,-0.001374517,-0.006149193,-0.930373812
2018-02-11 18:08:00,-1,0.178666991,0.221887258,9.80357E-05,-0.014133342,-0.021043644,-0.930235417
2018-02-11 18:24:00,-1,0.375413197,0.013159251,0.998842414,0.004992241,-0.000799129,-0.992594946
2018-02-11 18:29:00,-1,0.130155151,0.187056863,0.012591904,-0.003827752,0.00435096,-0.98523054
2018-02-11 18:39:00,-1,0.128449447,0.169243133,0.005343272,-0.005473831,0.001118234,-0.941022696
2018-02-11 18:54:00,-1,0.123931934,0.223531309,0.00973393,0.008210138,0.013408454,-0.925868946
2018-02-11 18:55:00,-1,0.124266608,0.228131162,0.003664099,0.006628348,0.014145977,-0.992587261
2018-02-11 19:00:00,-1,0.097111004,0.22383284,0.004583322,0.012703649,0.018138365,-0.925890234
2018-02-11 19:04:00,-1,0.097263339,0.200052967,0.004329538,0.009880051,0.012434601,-0.950814929
2018-02-11 19:14:00,-1,0.117728523,0.137483213,0.018936747,0.007468128,0.006556842,-0.931270002
